address,detailUrl,statusType,zipcode,latitude,longitude,price,clean_price,livingarea,status,listingkey,bedrooms,bathrooms
"5307 S Hyde Park Blvd, Chicago, IL",https://www.zillow.com/apartments/chicago-il/the-del-prado/5Xf8zL/,FOR_RENT,60615,41.79927,-87.58364,,,nan,FOR_RENT,41.79927--87.58364,nan,nan
"5242 S Hyde Park Blvd, Chicago, IL",https://www.zillow.com/apartments/chicago-il/east-park-tower/5XjKNB/,FOR_RENT,60615,41.799904,-87.58452,,,nan,FOR_RENT,41.799904--87.58452,nan,nan
"5301-5309 S Ellis Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/ellis-court/9hdV32/,FOR_RENT,60615,41.806873,-87.60164,,,nan,FOR_RENT,41.806873--87.60164,nan,nan
"5252 S Cornell Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/5252/CgH4Sh/,FOR_RENT,60615,41.80031,-87.58595,,,nan,FOR_RENT,41.80031--87.58595,nan,nan
"5200 S Blackstone Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/the-blackwood/5XjVRy/,FOR_RENT,60615,41.80075,-87.590996,,,nan,FOR_RENT,41.80075--87.590996,nan,nan
"5400-5408 S. Ingleside Avenue, 5400 S Ingleside Ave APT 101, Chicago, IL 60615",https://www.zillow.com/apartments/chicago-il/5400-5408-s.-ingleside-avenue/5XcD2b/,FOR_RENT,60615,41.797787,-87.60303,"$1,995/mo",1995,963.0,FOR_RENT,443802068,1.0,1.0
"5035 S East End Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/regents-park/Cjf87R/,FOR_RENT,60615,41.803234,-87.585266,,,nan,FOR_RENT,41.803234--87.585266,nan,nan
"5401-5405 S. Drexel Boulevard, 5401-5405 S Drexel Ave #911-304, Chicago, IL 60615",https://www.zillow.com/apartments/chicago-il/5401-5405-s.-drexel-boulevard/5XmVSp/,FOR_RENT,60615,41.797207,-87.60368,"$1,940/mo",1940,890.0,FOR_RENT,447366682,1.0,1.0
"5401 S Cornell Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/5401-cornell-by-3l-living/9RynLr/,FOR_RENT,60615,41.797966,-87.58507,,,nan,FOR_RENT,41.797966--87.58507,nan,nan
"5222 S Drexel Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/5222-38-s.-drexel-avenue/Cgx7ZF/,FOR_RENT,60615,41.799458,-87.60457,,,nan,FOR_RENT,41.799458--87.60457,nan,nan
"5220 S Drexel Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/drexel-grand/5XhXYY/,FOR_RENT,60615,41.799717,-87.60455,,,nan,FOR_RENT,41.799717--87.60455,nan,nan
"5401-5403 S Woodlawn Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/5401-5403-s.-woodlawn-avenue/5Xgfp9/,FOR_RENT,60615,41.79999,-87.59663,,,nan,FOR_RENT,41.79999--87.59663,nan,nan
"5325 S Cottage Grove Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/hyde-park-west-apartments-and-townhomes/DxhZ/,FOR_RENT,60615,41.79805,-87.605804,,,nan,FOR_RENT,41.79805--87.605804,nan,nan
"1440 E. 52nd Street, 1440-1450 E 52nd St #11C, Chicago, IL 60615",https://www.zillow.com/apartments/chicago-il/1440-e.-52nd-street/9grNKj/,FOR_RENT,60615,41.800476,-87.60518,"$1,499/mo",1499,630.0,FOR_RENT,2062763069,1.0,1.0
"5105 S Harper Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/city-hyde-park/65cp2d/,FOR_RENT,60615,41.801926,-87.58845,,,nan,FOR_RENT,41.801926--87.58845,nan,nan
"5320-5326.5 S Drexel Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/5320-5326.5-s.-drexel-boulevard/Ch4Mjw/,FOR_RENT,60615,41.808617,-87.60388,,,nan,FOR_RENT,41.808617--87.60388,nan,nan
"5401 S Cottage Grove Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/5401-5409-s.-cottage-grove-avenue/5XkzTM/,FOR_RENT,60615,41.796593,-87.605865,,,nan,FOR_RENT,41.796593--87.605865,nan,nan
"5416 S. Woodlawn Avenue, 5416 S Woodlawn Ave #5428-3, Chicago, IL 60615",https://www.zillow.com/apartments/chicago-il/5416-s.-woodlawn-avenue/5XrJrc/,FOR_RENT,60615,41.797283,-87.597015,"$2,495/mo",2495,1000.0,FOR_RENT,2079265930,3.0,1.0
"5234-5244 S Ingleside Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/5234-5244-s.-ingleside-avenue/9ggKHc/,FOR_RENT,60615,41.79967,-87.60317,,,nan,FOR_RENT,41.79967--87.60317,nan,nan
"5350-5358 S. Maryland Avenue, 5350 S Maryland Ave #5356-3N, Chicago, IL 60615",https://www.zillow.com/apartments/chicago-il/5350-5358-s.-maryland-avenue/5XnVyc/,FOR_RENT,60615,41.79703,-87.60544,"$1,770/mo",1770,800.0,FOR_RENT,2076696612,2.0,1.0
"5451 S Cornell Ave, 5451 S Cornell Ave APT 312, Chicago, IL 60615",https://www.zillow.com/apartments/chicago-il/5451-s-cornell-ave/5Xd7Y5/,FOR_RENT,60615,41.796528,-87.58524,$950/mo,950,380.0,FOR_RENT,2096366809,0.0,1.0
"Ivy Promenade, 5447 S Woodlawn Ave APT 3, Chicago, IL 60615",https://www.zillow.com/apartments/chicago-il/ivy-promenade/CjFYTS/,FOR_RENT,60615,41.79648,-87.59614,"$2,750/mo",2750,1540.0,FOR_RENT,350155043,3.0,1.0
"5335-5337 S. Woodlawn Avenue, 5335 S Woodlawn Ave #1, Chicago, IL 60615",https://www.zillow.com/apartments/chicago-il/5335-5337-s.-woodlawn-avenue/5Xs2sz/,FOR_RENT,60615,41.79842,-87.596176,"$3,545/mo",3545,1535.0,FOR_RENT,2080197528,4.0,2.0
"4724 S Vincennes Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/the-bronzeville-vincennes/ChHNVg/,FOR_RENT,60615,41.808567,-87.61411,,,nan,FOR_RENT,41.808567--87.61411,nan,nan
"1369 E Hyde Park Blvd, Chicago, IL",https://www.zillow.com/apartments/chicago-il/ivy-at-fairfax/9r2j6J/,FOR_RENT,60615,41.80222,-87.5923,,,nan,FOR_RENT,41.80222--87.5923,nan,nan
"5049 S Drexel Blvd, Chicago, IL",https://www.zillow.com/apartments/chicago-il/5049-s.-drexel-boulevard/5XhHMb/,FOR_RENT,60615,41.802567,-87.603355,,,nan,FOR_RENT,41.802567--87.603355,nan,nan
"5415 S Woodlawn Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/5415-s.-woodlawn-avenue/5XrRnP/,FOR_RENT,60615,41.797318,-87.596405,,,nan,FOR_RENT,41.797318--87.596405,nan,nan
"5107 S Blackstone Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/ivy-at-piccadilly/Chfq86/,FOR_RENT,60615,41.802174,-87.590225,,,nan,FOR_RENT,41.802174--87.590225,nan,nan
"5300-5308 S Greenwood Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/5300-5308-s.-greenwood-avenue/CjhTsR/,FOR_RENT,60615,41.79916,-87.600174,,,nan,FOR_RENT,41.79916--87.600174,nan,nan
"5301-5307 S Maryland Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/5301-5307-s.-maryland-avenue/9ggKFf/,FOR_RENT,60615,41.798428,-87.60478,,,nan,FOR_RENT,41.798428--87.60478,nan,nan
"5110 S Kenwood Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/ivy-at-shelbryne/9RymBC/,FOR_RENT,60615,41.802036,-87.593864,,,nan,FOR_RENT,41.802036--87.593864,nan,nan
"5228-34 S Blackstone / 1424-28 E 53rd St, 5228 S Blackstone Ave #202, Chicago, IL 60615",https://www.zillow.com/apartments/chicago-il/5228-34-s-blackstone-1424-28-e-53rd-st/9RympL/,FOR_RENT,60615,41.79989,-87.59072,"$2,595/mo",2595,900.0,FOR_RENT,2060250267,2.0,2.0
"5316 S Dorchester Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/ivy-gayles/9hNFPM/,FOR_RENT,60615,41.798893,-87.59224,,,nan,FOR_RENT,41.798893--87.59224,nan,nan
"5457-5459 S Blackstone Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/5457-5459-s.-blackstone-avenue/9ggKFk/,FOR_RENT,60615,41.796288,-87.58996,,,nan,FOR_RENT,41.796288--87.58996,nan,nan
"5355 S Cottage Grove Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/5355-5361-s.-cottage-grove-avenue/5XrXDq/,FOR_RENT,60615,41.797028,-87.60591,,,nan,FOR_RENT,41.797028--87.60591,nan,nan
"5220 S Kenwood Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/ivy-kenwood/ChbqjP/,FOR_RENT,60615,41.80031,-87.5936,,,nan,FOR_RENT,41.80031--87.5936,nan,nan
"5468-70 S Hyde Park Blvd, Chicago, IL",https://www.zillow.com/apartments/chicago-il/5468-70-s.-hyde-park-boulevard/9ggKHW/,FOR_RENT,60615,41.79612,-87.5844,,,nan,FOR_RENT,41.79612--87.5844,nan,nan
"Paramour, 4850 S Drexel Blvd APT 208, Chicago, IL 60615",https://www.zillow.com/apartments/chicago-il/paramour/5Xgq77/,FOR_RENT,60615,41.806137,-87.60481,"$2,155/mo",2155,1131.0,FOR_RENT,2087670754,2.0,1.0
"1350 E 53rd St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/kenwood-court/5Xgtzn/,FOR_RENT,60615,41.7998,-87.5929,,,nan,FOR_RENT,41.7998--87.5929,nan,nan
"Everett Place, 5469 S Everett Ave, Chicago, IL 60615",https://www.zillow.com/b/everett-place-chicago-il-CjjCNY/,FOR_RENT,60615,41.79603,-87.58237,"$1,450+/mo",1450,nan,FOR_RENT,352580318,1.0,1.0
"5400-5406 S Maryland Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/5400-5406-s.-maryland-avenue/5XrBcY/,FOR_RENT,60615,41.796677,-87.60524,,,nan,FOR_RENT,41.796677--87.60524,nan,nan
"5043 S Drexel Blvd, Chicago, IL",https://www.zillow.com/apartments/chicago-il/drexel-terrace/5Xfb8G/,FOR_RENT,60615,41.80283,-87.60322,,,nan,FOR_RENT,41.80283--87.60322,nan,nan
"Ivy Greens, 5439-45 S Woodlawn Ave #5445-2W, Chicago, IL 60615",https://www.zillow.com/apartments/chicago-il/ivy-greens/ChWGbw/,FOR_RENT,60615,41.796772,-87.59642,"$1,560/mo",1560,544.0,FOR_RENT,352019319,1.0,1.0
"5452 S Ellis Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/5452-s.-ellis-avenue/5XmgJC/,FOR_RENT,60615,41.79618,-87.60167,,,nan,FOR_RENT,41.79618--87.60167,nan,nan
"5337 S Hyde Park Blvd, Chicago, IL",https://www.zillow.com/apartments/chicago-il/5337-s.-hyde-park-boulevard/CY6t/,FOR_RENT,60615,41.79844,-87.58362,,,nan,FOR_RENT,41.79844--87.58362,nan,nan
"1215 E Hyde Park Blvd, Chicago, IL",https://www.zillow.com/apartments/chicago-il/ivy-at-mason/CFWD/,FOR_RENT,60615,41.802063,-87.59626,,,nan,FOR_RENT,41.802063--87.59626,nan,nan
"5229 S. Drexel Avenue, 5229 S Drexel Ave #5231-1, Chicago, IL 60615",https://www.zillow.com/apartments/chicago-il/5229-s.-drexel-avenue/5XdKyz/,FOR_RENT,60615,41.799927,-87.60357,"$2,495/mo",2495,1602.0,FOR_RENT,2072357487,3.0,2.0
"5034-5046 S Woodlawn Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/5034-5046-s.-woodlawn-avenue/9ggKHd/,FOR_RENT,60615,41.802994,-87.59738,,,nan,FOR_RENT,41.802994--87.59738,nan,nan
"1101 E Hyde Park Blvd, Chicago, IL",https://www.zillow.com/apartments/chicago-il/1101-e.-hyde-park-boulevard/5Xf4bm/,FOR_RENT,60615,41.801777,-87.59887,,,nan,FOR_RENT,41.801777--87.59887,nan,nan
"5111 S Kimbark Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/5111-s.-kimbark-avenue/5Xdp5G/,FOR_RENT,60615,41.801907,-87.59463,,,nan,FOR_RENT,41.801907--87.59463,nan,nan
"5237-5245 S Kenwood Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/5237-5245-s.-kenwood-avenue/CgSr/,FOR_RENT,60615,41.799965,-87.59247,,,nan,FOR_RENT,41.799965--87.59247,nan,nan
"5201-09 S Greenwood Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/greenwood-5201/9h4XLm/,FOR_RENT,60615,41.800156,-87.599754,,,nan,FOR_RENT,41.800156--87.599754,nan,nan
"918 E Hyde Park Blvd, Chicago, IL",https://www.zillow.com/apartments/chicago-il/918-e.-hyde-park-boulevard/5XctKr/,FOR_RENT,60615,41.80257,-87.60295,,,nan,FOR_RENT,41.80257--87.60295,nan,nan
"1515-1521 E 54th Pl, Chicago, IL",https://www.zillow.com/apartments/chicago-il/1515-e.-54th-street/ChYxbD/,FOR_RENT,60615,41.796825,-87.6042,,,nan,FOR_RENT,41.796825--87.6042,nan,nan
"5240-50 S. Drexel Ave., 5240 S Drexel Ave #5248-2E, Chicago, IL 60615",https://www.zillow.com/apartments/chicago-il/5240-50-s.-drexel-ave./ChK229/,FOR_RENT,60615,41.799137,-87.60448,"$1,500/mo",1500,nan,FOR_RENT,2061979459,1.0,1.0
"5335-5345 S Kimbark Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/5335-5345-s.-kimbark-avenue/5Xkyys/,FOR_RENT,60615,41.7989,-87.59496,,,nan,FOR_RENT,41.7989--87.59496,nan,nan
"5410-18 S Ridgewood Ct, Chicago, IL",https://www.zillow.com/apartments/chicago-il/ivy-at-ridgewood/CgLF92/,FOR_RENT,60615,41.797607,-87.59281,,,nan,FOR_RENT,41.797607--87.59281,nan,nan
"5233-37 S Greenwood Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/ivy-at-greenwood/BSCrNt/,FOR_RENT,60615,41.800613,-87.59946,,,nan,FOR_RENT,41.800613--87.59946,nan,nan
"5218 S Woodlawn Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/woodlawn-court/5XkrfF/,FOR_RENT,60615,41.800144,-87.597084,,,nan,FOR_RENT,41.800144--87.597084,nan,nan
"5345 S Harper Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/ivy-at-harper/9q2nJ2/,FOR_RENT,60615,41.798325,-87.588715,,,nan,FOR_RENT,41.798325--87.588715,nan,nan
"5465 S Everett Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/everett-apartments/ChWGFb/,FOR_RENT,60615,41.79622,-87.58217,,,nan,FOR_RENT,41.79622--87.58217,nan,nan
"5326-5336 S Greenwood Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/5326-5336-s.-greenwood-avenue/CjmY4r/,FOR_RENT,60615,41.798454,-87.60016,,,nan,FOR_RENT,41.798454--87.60016,nan,nan
"5125 S Kenwood Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/ivy-hastings/Dw5K/,FOR_RENT,60615,41.801586,-87.592995,,,nan,FOR_RENT,41.801586--87.592995,nan,nan
"5493 S Cornell Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/5500-s.-cornell-avenue/5Xgn5M/,FOR_RENT,60615,41.795444,-87.58501,,,nan,FOR_RENT,41.795444--87.58501,nan,nan
"5118 S Dorchester Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/ivy-dorchester/9RymDB/,FOR_RENT,60615,41.801697,-87.59228,,,nan,FOR_RENT,41.801697--87.59228,nan,nan
"1310 E Hyde Park Blvd, Chicago, IL",https://www.zillow.com/apartments/chicago-il/the-trilogy-at-hyde-park/DLh6/,FOR_RENT,60615,41.80276,-87.59447,,,nan,FOR_RENT,41.80276--87.59447,nan,nan
"5235 S Drexel Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/ivy-at-drexel/ChfMVS/,FOR_RENT,60615,41.79967,-87.60358,,,nan,FOR_RENT,41.79967--87.60358,nan,nan
"5325 S Hyde Park Blvd, Chicago, IL",https://www.zillow.com/apartments/chicago-il/5325-s.-hyde-park-boulevard/5XfhNP/,FOR_RENT,60615,41.798805,-87.58363,,,nan,FOR_RENT,41.798805--87.58363,nan,nan
"5152-78 S King, 5162 S King Dr #AF5176-3, Chicago, IL 60615",https://www.zillow.com/apartments/chicago-il/5152-78-s-king/Dkjs/,FOR_RENT,60615,41.800915,-87.61631,"$1,225/mo",1225,nan,FOR_RENT,348938219,2.0,1.0
"5455 S Blackstone Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/ivy-tower/Cjqrq2/,FOR_RENT,60615,41.796432,-87.58997,,,nan,FOR_RENT,41.796432--87.58997,nan,nan
"Willard Square Apartments, 4907 S Saint Lawrence Ave, Chicago, IL 60615",https://www.zillow.com/apartments/chicago-il/willard-square-apartments/DSyj/,FOR_RENT,60615,41.80546,-87.61109,"$1,462+/mo",1462,912.0,FOR_RENT,2053693204,2.0,1.0
"4742-48 S. Woodlawn Ave, 4742 S Woodlawn Ave #48-2W, Chicago, IL 60615",https://www.zillow.com/apartments/chicago-il/4742-48-s.-woodlawn-ave/5XgGw2/,FOR_RENT,60615,41.80834,-87.59739,"$1,245/mo",1245,nan,FOR_RENT,2064176269,1.0,1.0
"1401 E Hyde Park Blvd, Chicago, IL",https://www.zillow.com/apartments/chicago-il/ivy-at-carlson/C42v/,FOR_RENT,60615,41.80208,-87.591606,,,nan,FOR_RENT,41.80208--87.591606,nan,nan
"5330 S Blackstone Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/ivy-dickens/9Ryn8v/,FOR_RENT,60615,41.79852,-87.59081,,,nan,FOR_RENT,41.79852--87.59081,nan,nan
"4901-09 S Champlain Ave / 635-41 E 49th St, 4901 S Champlain Ave #635E-3, Chicago, IL 60615",https://www.zillow.com/apartments/chicago-il/4901-09-s-champlain-ave-635-41-e-49th-st/5fw9Hm/,FOR_RENT,60615,41.80577,-87.60975,"$1,600/mo",1600,nan,FOR_RENT,2079089274,2.0,1.0
"Cornerstone Apartments, 4950 S Langley Ave, Chicago, IL 60615",https://www.zillow.com/apartments/chicago-il/cornerstone-apartments/CjjCFB/,FOR_RENT,60615,41.80443,-87.60923,"$1,633+/mo",1633,955.0,FOR_RENT,2060161334,3.0,2.0
"5126 S Kenwood Ave, Chicago, IL",https://www.zillow.com/b/6135-s.-kimbark-chicago-il-CjjDdt/,FOR_RENT,60615,41.80204,-87.593475,,,nan,FOR_RENT,41.80204--87.593475,nan,nan
"4918 S Ellis Ave #2, Chicago, IL 60615",https://www.zillow.com/homedetails/4918-S-Ellis-Ave-2-Chicago-IL-60615/2106558808_zpid/,FOR_RENT,60615,41.805344,-87.602036,"$2,700/mo",2700,1800.0,FOR_RENT,2106558808,3.0,2.0
"1362 E 52nd St #S2, Chicago, IL 60615",https://www.zillow.com/homedetails/1362-E-52nd-St-S2-Chicago-IL-60615/447553648_zpid/,FOR_RENT,60615,41.801388,-87.592636,"$1,915/mo",1915,930.0,FOR_RENT,447553648,2.0,1.0
"4744 S Michigan Ave, Chicago, IL",https://www.zillow.com/b/4744-s-michigan-ave-chicago-il-Cf2sjj/,FOR_RENT,60615,41.80814,-87.6228,,,nan,FOR_RENT,41.80814--87.6228,nan,nan
"(undisclosed Address), Chicago, IL 60615",https://www.zillow.com/homedetails/Chicago-IL-60615/2077939012_zpid/,FOR_RENT,60615,,,"$1,600/mo",1600,1400.0,FOR_RENT,2077939012,2.0,1.0
"1363 E 50th St APT 1A, Chicago, IL 60615",https://www.zillow.com/homedetails/1363-E-50th-St-APT-1A-Chicago-IL-60615/2113492232_zpid/,FOR_RENT,60615,41.804005,-87.592636,"$3,300/mo",3300,1300.0,FOR_RENT,2113492232,4.0,2.0
"1360-64 E 52nd St #62-1S, Chicago, IL 60615",https://www.zillow.com/homedetails/1360-64-E-52nd-St-62-1S-Chicago-IL-60615/447315500_zpid/,FOR_RENT,60615,41.80047,-87.60587,"$1,915/mo",1915,nan,FOR_RENT,447315500,2.0,1.0
"5116-5118 S Indiana Ave, 5116 S Indiana Ave APT 62F, Chicago, IL 60615",https://www.zillow.com/b/5116-5118-s-indiana-ave-chicago-il-D4x9/,FOR_RENT,60615,41.801495,-87.62141,"$1,895/mo",1895,nan,FOR_RENT,2060735013,2.0,1.0
"4719 S Indiana Ave, Chicago, IL 60615",https://www.zillow.com/homedetails/4719-S-Indiana-Ave-Chicago-IL-60615/89897995_zpid/,FOR_RENT,60615,41.80868,-87.62072,"$1,750/mo",1750,1200.0,FOR_RENT,89897995,2.0,2.0
"Renovated 1 Bed, 1 Bath Garden Unit, 664 E 50th Pl, Chicago, IL 60615",https://www.zillow.com/b/renovated-1-bed-1-bath-garden-unit-chicago-il-9Ryp4b/,FOR_RENT,60615,41.8034,-87.60884,$995+/mo,995,nan,FOR_RENT,447272990,1.0,1.0
"5422 S University Ave, Chicago, IL",https://www.zillow.com/b/555555-s-university-ave-chicago-il-CJR9YQ/,FOR_RENT,60615,41.797253,-87.59825,,,nan,FOR_RENT,41.797253--87.59825,nan,nan
"551 E 47th St #2, Chicago, IL 60615",https://www.zillow.com/homedetails/551-E-47th-St-2-Chicago-IL-60615/447525378_zpid/,FOR_RENT,60615,41.80923,-87.61178,"$2,600/mo",2600,1555.0,FOR_RENT,447525378,3.0,2.0
"4919 S Vincennes Ave #2, Chicago, IL 60615",https://www.zillow.com/homedetails/4919-S-Vincennes-Ave-2-Chicago-IL-60615/2071059233_zpid/,FOR_RENT,60615,41.805134,-87.61348,"$2,700/mo",2700,nan,FOR_RENT,2071059233,3.0,2.0
"4932 S Vincennes Ave #2, Chicago, IL 60615",https://www.zillow.com/homedetails/4932-S-Vincennes-Ave-2-Chicago-IL-60615/442733557_zpid/,FOR_RENT,60615,41.80477,-87.61426,"$2,800/mo",2800,1600.0,FOR_RENT,442733557,3.0,2.0
"5323 S Maryland Ave #3, Chicago, IL 60615",https://www.zillow.com/homedetails/5323-S-Maryland-Ave-3-Chicago-IL-60615/2101588603_zpid/,FOR_RENT,60615,41.797756,-87.604774,"$3,000/mo",3000,1750.0,FOR_RENT,2101588603,3.0,2.0
"5126 S University Ave APT 3S, Chicago, IL 60615",https://www.zillow.com/homedetails/5126-S-University-Ave-APT-3S-Chicago-IL-60615/2086302259_zpid/,FOR_RENT,60615,41.80146,-87.598595,"$2,795/mo",2795,nan,FOR_RENT,2086302259,4.0,2.0
"4705 S Champlain Ave #304, Chicago, IL 60615",https://www.zillow.com/homedetails/4705-S-Champlain-Ave-304-Chicago-IL-60615/2146371553_zpid/,FOR_RENT,60615,41.80923,-87.60995,"$2,545/mo",2545,nan,FOR_RENT,2146371553,3.0,2.0
"5326 S Cornell Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/the-victorian/BP8n/,FOR_RENT,60615,41.798725,-87.58601,,,nan,FOR_RENT,41.798725--87.58601,nan,nan
"5126 S Prairie Ave APT 1, Chicago, IL 60615",https://www.zillow.com/homedetails/5126-S-Prairie-Ave-APT-1-Chicago-IL-60615/402296419_zpid/,FOR_RENT,60615,41.801205,-87.61991,"$1,000/mo",1000,nan,FOR_RENT,402296419,1.0,1.0
"1027 E Hyde Park Blvd #1G, Chicago, IL 60615",https://www.zillow.com/homedetails/1027-E-Hyde-Park-Blvd-1G-Chicago-IL-60615/351638824_zpid/,FOR_RENT,60615,41.802074,-87.60021,"$2,875/mo",2875,nan,FOR_RENT,351638824,3.0,2.0
"5310-12 S Harper Ave #1, Chicago, IL 60615",https://www.zillow.com/homedetails/5310-12-S-Harper-Ave-1-Chicago-IL-60615/443711330_zpid/,FOR_RENT,60615,41.79857,-87.58906,"$2,600/mo",2600,1400.0,FOR_RENT,443711330,3.0,1.0
"5205 S Wabash Ave, Chicago, IL",https://www.zillow.com/b/5205-s-wabash-ave-chicago-il-9Rymdv/,FOR_RENT,60615,41.799828,-87.62374,,,nan,FOR_RENT,41.799828--87.62374,nan,nan
"5442 S Harper Ave APT 308, Chicago, IL 60615",https://www.zillow.com/homedetails/5442-S-Harper-Ave-APT-308-Chicago-IL-60615/2095104080_zpid/,FOR_RENT,60615,41.79677,-87.58936,"$1,000/mo",1000,625.0,FOR_RENT,2095104080,0.0,1.0
"5322 S Michigan Ave APT 2S, Chicago, IL 60615",https://www.zillow.com/homedetails/5322-S-Michigan-Ave-APT-2S-Chicago-IL-60615/80823226_zpid/,FOR_RENT,60615,41.797455,-87.62301,"$1,925/mo",1925,1400.0,FOR_RENT,80823226,3.0,2.0
"5403 S Harper Ave APT 1, Chicago, IL 60615",https://www.zillow.com/homedetails/5403-S-Harper-Ave-APT-1-Chicago-IL-60615/2092220573_zpid/,FOR_RENT,60615,41.79791,-87.58887,"$2,100/mo",2100,nan,FOR_RENT,2092220573,3.0,1.0
"4952 S Prairie Ave, Chicago, IL 60615",https://www.zillow.com/homedetails/4952-S-Prairie-Ave-Chicago-IL-60615/2071699634_zpid/,FOR_RENT,60615,41.80419,-87.61994,"$1,100/mo",1100,600.0,FOR_RENT,2071699634,1.0,1.0
"5300 S Shore Dr APT 102, Chicago, IL 60615",https://www.zillow.com/homedetails/5300-S-Shore-Dr-APT-102-Chicago-IL-60615/61961918_zpid/,FOR_RENT,60615,41.799286,-87.58293,"$4,000/mo",4000,2500.0,FOR_RENT,61961918,4.0,3.0
"4934 S Michigan Ave, Chicago, IL 60615",https://www.zillow.com/homedetails/4934-S-Michigan-Ave-Chicago-IL-60615/441098952_zpid/,FOR_RENT,60615,41.804604,-87.6232,"$1,900/mo",1900,nan,FOR_RENT,441098952,1.0,1.0
"1118 E Hyde Park Blvd #G, Chicago, IL 60615",https://www.zillow.com/homedetails/1118-E-Hyde-Park-Blvd-G-Chicago-IL-60615/2069774048_zpid/,FOR_RENT,60615,41.802376,-87.59846,"$2,995/mo",2995,1470.0,FOR_RENT,2069774048,4.0,2.0
"1118 E Hyde Park Blvd, Chicago, IL",https://www.zillow.com/apartments/chicago-il/1118-28-e.-hyde-park-blvd./DZ7j/,FOR_RENT,60615,41.80273,-87.59816,,,nan,FOR_RENT,41.80273--87.59816,nan,nan
"5300 S Wabash Ave, Chicago, IL",https://www.zillow.com/b/5300-s-wabash-ave-chicago-il-9RymyY/,FOR_RENT,60615,41.79802,-87.62466,,,nan,FOR_RENT,41.79802--87.62466,nan,nan
"5120 S University Ave #3N, Chicago, IL 60615",https://www.zillow.com/homedetails/5120-S-University-Ave-3N-Chicago-IL-60615/447548963_zpid/,FOR_RENT,60615,41.801624,-87.59868,"$2,700/mo",2700,2000.0,FOR_RENT,447548963,3.0,2.0
"5037 S Prairie Ave APT 3S, Chicago, IL 60615",https://www.zillow.com/homedetails/5037-S-Prairie-Ave-APT-3S-Chicago-IL-60615/439304069_zpid/,FOR_RENT,60615,41.802765,-87.618965,"$1,850/mo",1850,1300.0,FOR_RENT,439304069,3.0,2.0
"5018 S Woodlawn Ave APT 1N, Chicago, IL 60615",https://www.zillow.com/homedetails/5018-S-Woodlawn-Ave-APT-1N-Chicago-IL-60615/3984995_zpid/,FOR_RENT,60615,41.803574,-87.59712,"$1,650/mo",1650,700.0,FOR_RENT,3984995,1.0,1.0
"(undisclosed Address), Chicago, IL 60615",https://www.zillow.com/homedetails/Chicago-IL-60615/2077294561_zpid/,FOR_RENT,60615,,,"$3,500/mo",3500,2100.0,FOR_RENT,2077294561,4.0,3.0
